1,0.5,0.094774,ok
1,0.5,0.102557,ok
1,0.5,0.104325,ok
1,0.5,0.098151,ok
1,0.5,0.114456,ok
1,0.5,0.091705,ok
1,0.5,0.109363,ok
1,0.5,0.10705,ok
1,0.5,0.102158,ok
1,0.5,0.10133,ok
1,0.5,0.096382,ok
1,0.5,0.097222,ok
1,0.5,0.13126,ok
1,0.5,0.096733,ok
1,0.5,0.112035,ok
1,0.5,0.106187,ok
1,0.5,0.099499,ok
1,0.5,0.114952,ok
1,0.5,0.10339,ok
1,0.5,0.125389,ok
1,1.0,0.143538,ok
1,1.0,0.104981,ok
1,1.0,0.10356,ok
1,1.0,0.09754,ok
1,1.0,0.103871,ok
1,1.0,0.10933,ok
1,1.0,0.102633,ok
1,1.0,0.101055,ok
1,1.0,0.106991,ok
1,1.0,0.103292,ok
1,1.0,0.112054,ok
1,1.0,0.113987,ok
1,1.0,0.10338,ok
1,1.0,0.10408,ok
1,1.0,0.111333,ok
1,1.0,0.112033,ok
1,1.0,0.113235,ok
1,1.0,0.103719,ok
1,1.0,0.095269,ok
1,1.0,0.104132,ok
1,2.0,0.106986,ok
1,2.0,0.107491,ok
1,2.0,0.104683,ok
1,2.0,0.106753,ok
1,2.0,0.092156,ok
1,2.0,0.099158,ok
1,2.0,0.102786,ok
1,2.0,0.107689,ok
1,2.0,0.100833,ok
1,2.0,0.101205,ok
1,2.0,0.10638,ok
1,2.0,0.114255,ok
1,2.0,0.098585,ok
1,2.0,0.104914,ok
1,2.0,0.103208,ok
1,2.0,0.101284,ok
1,2.0,0.100204,ok
1,2.0,0.120898,ok
1,2.0,0.095701,ok
1,2.0,0.102939,ok
2,0.5,0.545621,ok
2,0.5,0.524301,ok
2,0.5,0.541777,ok
2,0.5,0.530293,ok
2,0.5,0.542808,ok
2,0.5,0.530438,ok
2,0.5,0.533206,ok
2,0.5,0.549463,ok
2,0.5,0.529885,ok
2,0.5,0.527263,ok
2,0.5,0.531608,ok
2,0.5,0.556642,ok
2,0.5,0.549687,ok
2,0.5,0.528543,ok
2,0.5,0.540132,ok
2,0.5,0.565537,ok
2,0.5,0.523755,ok
2,0.5,0.540189,ok
2,0.5,0.535555,ok
2,0.5,0.533668,ok
2,1.0,1.078396,ok
2,1.0,1.073148,ok
2,1.0,1.085158,ok
2,1.0,1.075374,ok
2,1.0,1.089768,ok
2,1.0,1.090793,ok
2,1.0,1.079572,ok
2,1.0,1.102806,ok
2,1.0,1.07824,ok
2,1.0,1.072007,ok
2,1.0,1.073309,ok
2,1.0,1.083024,ok
2,1.0,1.095568,ok
2,1.0,1.080511,ok
2,1.0,1.083695,ok
2,1.0,1.080391,ok
2,1.0,1.082999,ok
2,1.0,1.086591,ok
2,1.0,1.093361,ok
2,1.0,1.077062,ok
2,2.0,2.063908,ok
2,2.0,2.062805,ok
2,2.0,2.073443,ok
2,2.0,2.046978,ok
2,2.0,2.062596,ok
2,2.0,2.069698,ok
2,2.0,2.064699,ok
2,2.0,2.06043,ok
2,2.0,2.070345,ok
2,2.0,2.06064,ok
2,2.0,2.050796,ok
2,2.0,2.062407,ok
2,2.0,2.0626,ok
2,2.0,2.055584,ok
2,2.0,2.059373,ok
2,2.0,2.05585,ok
2,2.0,2.058581,ok
2,2.0,2.077001,ok
2,2.0,2.050266,ok
2,2.0,2.058822,ok
3,0.5,1.088798,ok
3,0.5,1.076975,ok
3,0.5,1.076474,ok
3,0.5,1.075324,ok
3,0.5,1.092195,ok
3,0.5,1.102947,ok
3,0.5,1.076369,ok
3,0.5,1.080645,ok
3,0.5,1.078708,ok
3,0.5,1.086437,ok
3,0.5,1.11804,ok
3,0.5,1.075552,ok
3,0.5,1.076001,ok
3,0.5,1.081028,ok
3,0.5,1.093525,ok
