1,0.5,1.115135,ok
1,0.5,1.092193,ok
1,0.5,1.123744,ok
1,0.5,1.104536,ok
1,0.5,1.091416,ok
1,0.5,1.079092,ok
1,0.5,1.079677,ok
1,0.5,1.104001,ok
1,0.5,1.105177,ok
1,0.5,1.104661,ok
1,0.5,1.101204,ok
1,0.5,1.111073,ok
1,0.5,1.112143,ok
1,0.5,1.120714,ok
1,0.5,1.102334,ok
1,0.5,1.097857,ok
1,0.5,1.094977,ok
1,0.5,1.12204,ok
1,0.5,1.106518,ok
1,0.5,1.089621,ok
1,1.0,2.077114,ok
1,1.0,2.079297,ok
1,1.0,2.071531,ok
1,1.0,1.125517,ok
1,1.0,2.084968,ok
1,1.0,2.066979,ok
1,1.0,2.070728,ok
1,1.0,2.094183,ok
1,1.0,2.095403,ok
1,1.0,2.083703,ok
1,1.0,2.077342,ok
1,1.0,2.083074,ok
1,1.0,2.075617,ok
1,1.0,2.081422,ok
1,1.0,2.108248,ok
1,1.0,2.076226,ok
1,1.0,2.076632,ok
1,1.0,2.089161,ok
1,1.0,2.10611,ok
1,1.0,2.089233,ok
1,2.0,4.141216,ok
1,2.0,4.04423,ok
1,2.0,4.118112,ok
1,2.0,4.026951,ok
1,2.0,4.136572,ok
1,2.0,4.136012,ok
1,2.0,4.048141,ok
1,2.0,4.135042,ok
1,2.0,4.044809,ok
1,2.0,4.080199,ok
1,2.0,4.135199,ok
1,2.0,4.03642,ok
1,2.0,4.047505,ok
1,2.0,4.046941,ok
1,2.0,4.136216,ok
1,2.0,4.050659,ok
1,2.0,4.138457,ok
1,2.0,4.034117,ok
1,2.0,4.090951,ok
1,2.0,2.104926,ok
2,0.5,1.105756,ok
2,0.5,1.1334,ok
2,0.5,1.112867,ok
2,0.5,1.10545,ok
2,0.5,1.109194,ok
2,0.5,1.107925,ok
2,0.5,1.095743,ok
2,0.5,1.118809,ok
2,0.5,1.123985,ok
2,0.5,1.092863,ok
2,0.5,1.117057,ok
2,0.5,1.1206,ok
2,0.5,1.097493,ok
2,0.5,1.101082,ok
2,0.5,1.115265,ok
2,0.5,1.089866,ok
2,0.5,1.105789,ok
2,0.5,1.092168,ok
2,0.5,1.131196,ok
2,0.5,1.11816,ok
2,1.0,2.101912,ok
2,1.0,2.077857,ok
2,1.0,2.073979,ok
2,1.0,2.082014,ok
2,1.0,2.088501,ok
2,1.0,2.094397,ok
2,1.0,2.065101,ok
2,1.0,2.106722,ok
2,1.0,2.083696,ok
2,1.0,2.105793,ok
2,1.0,2.069046,ok
2,1.0,2.079443,ok
2,1.0,2.089581,ok
2,1.0,2.070115,ok
2,1.0,2.082376,ok
2,1.0,2.081086,ok
2,1.0,2.073207,ok
2,1.0,2.076195,ok
2,1.0,2.07335,ok
2,1.0,2.092515,ok
2,2.0,4.067828,ok
2,2.0,4.079358,ok
2,2.0,4.137657,ok
2,2.0,4.14021,ok
2,2.0,4.04811,ok
2,2.0,4.0596,ok
2,2.0,4.142335,ok
2,2.0,4.03679,ok
2,2.0,4.053923,ok
2,2.0,4.044605,ok
2,2.0,4.050712,ok
2,2.0,4.050881,ok
2,2.0,4.048168,ok
2,2.0,4.051383,ok
2,2.0,4.050476,ok
2,2.0,4.063549,ok
2,2.0,4.030088,ok
2,2.0,4.056105,ok
2,2.0,4.141833,ok
2,2.0,4.046868,ok
3,0.5,1.095229,ok
3,0.5,1.034144,ok
3,0.5,1.132679,ok
3,0.5,1.109936,ok
3,0.5,1.097576,ok
3,0.5,1.10736,ok
3,0.5,1.128449,ok
3,0.5,1.095225,ok
3,0.5,1.116035,ok
3,0.5,1.093783,ok
3,0.5,0.578026,ok
3,0.5,1.119309,ok
3,0.5,1.10508,ok
3,0.5,1.094396,ok
3,0.5,1.116676,ok
3,0.5,1.122471,ok
3,0.5,1.120433,ok
3,0.5,1.11096,ok
3,0.5,1.117875,ok
3,0.5,1.109547,ok
3,1.0,2.083237,ok
3,1.0,2.068325,ok
3,1.0,2.082786,ok
3,1.0,2.102392,ok
3,1.0,2.112324,ok
3,1.0,2.118546,ok
3,1.0,2.110374,ok
3,1.0,2.113722,ok
3,1.0,2.126204,ok
3,1.0,2.093616,ok
3,1.0,2.125992,ok
3,1.0,2.08476,ok
3,1.0,2.073107,ok
3,1.0,2.09702,ok
3,1.0,2.09404,ok
3,1.0,2.116176,ok
3,1.0,2.091796,ok
3,1.0,2.083528,ok
3,1.0,2.11357,ok
3,1.0,2.102771,ok
3,2.0,4.067318,ok
3,2.0,4.072109,ok
3,2.0,4.064651,ok
3,2.0,4.046152,ok
3,2.0,4.051869,ok
3,2.0,4.063976,ok
3,2.0,4.040427,ok
3,2.0,4.046106,ok
3,2.0,4.139893,ok
3,2.0,4.144945,ok
3,2.0,4.067241,ok
3,2.0,4.059779,ok
3,2.0,4.051262,ok
3,2.0,4.08066,ok
3,2.0,4.032298,ok
3,2.0,4.052369,ok
3,2.0,4.140112,ok
3,2.0,4.051413,ok
3,2.0,4.06544,ok
3,2.0,4.07279,ok
4,0.5,1.110864,ok
4,0.5,1.137085,ok
4,0.5,1.030821,ok
4,0.5,1.110857,ok
4,0.5,1.031334,ok
4,0.5,1.137128,ok
4,0.5,1.127395,ok
4,0.5,1.026671,ok
4,0.5,1.13082,ok
4,0.5,1.030796,ok
4,0.5,1.128532,ok
4,0.5,1.115147,ok
4,0.5,1.03046,ok
4,0.5,1.133149,ok
4,0.5,1.135665,ok
4,0.5,1.026283,ok
4,0.5,1.048669,ok
4,0.5,1.117032,ok
4,0.5,1.048146,ok
4,0.5,1.129403,ok
4,1.0,2.113278,ok
4,1.0,2.088963,ok
4,1.0,2.095389,ok
4,1.0,2.132449,ok
4,1.0,2.117745,ok
4,1.0,2.095257,ok
4,1.0,2.090382,ok
4,1.0,2.08574,ok
4,1.0,2.104404,ok
4,1.0,2.11613,ok
4,1.0,2.093518,ok
4,1.0,2.096793,ok
4,1.0,2.113162,ok
4,1.0,2.083998,ok
4,1.0,2.110092,ok
4,1.0,2.122117,ok
4,1.0,2.076254,ok
4,1.0,2.113418,ok
4,1.0,2.113647,ok
4,1.0,2.110897,ok
4,2.0,4.068643,ok
4,2.0,4.071712,ok
4,2.0,4.026959,ok
4,2.0,4.080825,ok
4,2.0,4.076414,ok
4,2.0,4.065796,ok
4,2.0,4.044815,ok
4,2.0,4.045965,ok
4,2.0,4.085394,ok
4,2.0,4.058099,ok
4,2.0,4.087883,ok
4,2.0,4.072202,ok
4,2.0,4.041415,ok
4,2.0,4.068148,ok
4,2.0,4.055882,ok
4,2.0,4.055871,ok
4,2.0,4.065676,ok
4,2.0,4.089732,ok
4,2.0,4.04646,ok
4,2.0,4.07209,ok
5,0.5,1.100609,ok
5,0.5,1.10221,ok
5,0.5,1.087797,ok
5,0.5,1.132277,ok
5,0.5,1.096762,ok
5,0.5,1.107261,ok
5,0.5,1.14078,ok
5,0.5,1.118165,ok
5,0.5,1.100546,ok
5,0.5,1.117662,ok
5,0.5,1.099165,ok
5,0.5,1.11521,ok
5,0.5,1.125497,ok
5,0.5,1.120355,ok
5,0.5,1.124518,ok
5,0.5,1.096079,ok
5,0.5,1.139132,ok
5,0.5,1.114205,ok
5,0.5,1.133569,ok
5,0.5,1.123518,ok
5,1.0,2.099222,ok
5,1.0,2.08459,ok
5,1.0,2.097948,ok
5,1.0,2.099104,ok
5,1.0,2.107691,ok
5,1.0,2.08774,ok
5,1.0,2.078265,ok
5,1.0,2.088547,ok
5,1.0,2.08405,ok
5,1.0,2.081629,ok
5,1.0,2.099047,ok
5,1.0,2.100618,ok
5,1.0,2.097976,ok
5,1.0,2.102302,ok
5,1.0,2.101282,ok
5,1.0,2.068365,ok
5,1.0,2.09475,ok
5,1.0,2.097685,ok
5,1.0,2.095625,ok
5,1.0,2.083628,ok
5,2.0,4.052136,ok
5,2.0,4.126517,ok
5,2.0,4.085077,ok
5,2.0,4.053431,ok
5,2.0,4.064437,ok
5,2.0,4.135185,ok
5,2.0,4.067124,ok
5,2.0,4.059004,ok
5,2.0,4.024605,ok
5,2.0,4.131941,ok
5,2.0,4.049383,ok
5,2.0,4.055489,ok
5,2.0,4.039291,ok
5,2.0,4.050375,ok
5,2.0,4.052474,ok
5,2.0,4.053347,ok
5,2.0,4.049616,ok
5,2.0,4.0527,ok
5,2.0,4.051437,ok
5,2.0,4.05566,ok
6,0.5,1.084633,ok
6,0.5,1.038304,ok
6,0.5,1.055312,ok
6,0.5,1.052593,ok
6,0.5,1.013738,ok
6,0.5,1.138756,ok
6,0.5,1.12597,ok
6,0.5,1.035456,ok
6,0.5,1.08312,ok
6,0.5,1.032074,ok
6,0.5,1.053664,ok
6,0.5,1.052136,ok
6,0.5,1.043528,ok
6,0.5,1.054809,ok
6,0.5,1.136282,ok
6,0.5,1.025641,ok
6,0.5,1.070459,ok
6,0.5,1.062509,ok
6,0.5,1.052774,ok
6,0.5,1.049305,ok
6,1.0,2.054373,ok
6,1.0,2.137189,ok
6,1.0,2.026606,ok
6,1.0,2.139931,ok
6,1.0,2.058974,ok
6,1.0,2.027855,ok
6,1.0,2.12811,ok
6,1.0,2.122426,ok
6,1.0,2.056573,ok
6,1.0,2.053606,ok
6,1.0,2.114699,ok
6,1.0,2.02844,ok
6,1.0,2.024813,ok
6,1.0,2.056275,ok
6,1.0,2.05468,ok
6,1.0,2.134485,ok
6,1.0,2.138167,ok
6,1.0,2.100372,ok
6,1.0,2.126061,ok
6,1.0,2.049099,ok
6,2.0,4.092367,ok
6,2.0,4.08566,ok
6,2.0,4.083267,ok
6,2.0,4.094501,ok
6,2.0,4.087485,ok
6,2.0,4.113485,ok
6,2.0,4.097679,ok
6,2.0,4.112624,ok
6,2.0,4.11042,ok
6,2.0,4.103609,ok
6,2.0,4.125775,ok
6,2.0,4.11379,ok
6,2.0,4.081704,ok
6,2.0,4.111422,ok
6,2.0,4.099982,ok
6,2.0,4.124524,ok
6,2.0,4.08566,ok
6,2.0,4.093408,ok
6,2.0,4.081006,ok
6,2.0,4.072835,ok
7,0.5,1.087038,ok
7,0.5,1.057152,ok
7,0.5,1.052227,ok
7,0.5,1.046429,ok
